IM_INCIDENT_KEY,FIRE_BOX,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,ARRIVAL_DATE_TIME,UNITS_ONSCENE,LAST_UNIT_CLEARED_DATE_TIME,HIGHEST_LEVEL_DESC,TOTAL_INCIDENT_DURATION,ACTION_TAKEN1_DESC,ACTION_TAKEN2_DESC,ACTION_TAKEN3_DESC,PROPERTY_USE_DESC,STREET_HIGHWAY,ZIP_CODE,BOROUGH_DESC,FLOOR,CO_DETECTOR_PRESENT_DESC,FIRE_ORIGIN_BELOW_GRADE_FLAG,STORY_FIRE_ORIGIN_COUNT,FIRE_SPREAD_DESC,DETECTOR_PRESENCE_DESC,AES_PRESENCE_DESC,STANDPIPE_SYS_PRESENT_FLAG,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA,year
59214290,5612,111 - Building fire,11/30/2015 16:00,11/30/2015 16:04,12,11/30/2015 19:17,7 - Signal 7-5,11862,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,JERICHO TNPK,11413,5 - Queens,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.7436253,-73.6580927,NA,NA,NA,NA,NA,NA,2015
59214632,2102,111 - Building fire,11/30/2015 17:24,11/30/2015 17:27,12,11/30/2015 20:26,7 - Signal 7-5,10963,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,SARATOGA AVE,11212,4 - Brooklyn,1,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6631068,-73.915875,NA,NA,NA,NA,NA,NA,2015
59214822,9665,111 - Building fire,11/30/2015 18:06,11/30/2015 18:10,14,11/30/2015 20:23,7 - Signal 7-5,8194,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LEFFERTS BLVD,11415,5 - Queens,BASEMENT,NA,1,0,3 - Confined to floor of origin,N - None present,N - None Present,0,40.7058634,-73.8317036,NA,NA,NA,NA,NA,NA,2015
59214950,1629,"100 - Fire, other",11/30/2015 18:33,11/30/2015 18:37,6,11/30/2015 19:22,7 - Signal 7-5,2928,"10 - Fire control or extinguishment, other",NA,NA,Residential/Multihousing,RUTLAND RD,11212,4 - Brooklyn,212,NA,NA,NA,NA,NA,NA,NA,40.662835,-73.9261458,NA,NA,NA,NA,NA,NA,2015
59215078,1008,111 - Building fire,11/30/2015 19:13,11/30/2015 19:16,17,11/30/2015 20:48,7 - Signal 7-5,5706,11 - Extinguishment by fire service personnel,81 - Incident command,NA,Residential/Multihousing,RIVERSIDE BLVD,99999,1 - Manhattan,NA,NA,NA,46,1 - Confined to object of origin,1 - Present,N - None Present,1,40.7770587,-73.9890502,NA,NA,NA,NA,NA,NA,2015
59215125,1531,111 - Building fire,11/30/2015 19:27,11/30/2015 19:30,16,11/30/2015 22:04,7 - Signal 7-5,9424,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CATON AVE,11226,4 - Brooklyn,2,NA,NA,2,2 - Confined to room of origin,1 - Present,1 - Present,1,40.6496021,-73.9679311,NA,NA,NA,NA,NA,NA,2015
59215501,4294,"118 - Trash or rubbish fire, contained",11/30/2015 21:38,11/30/2015 21:42,5,11/30/2015 22:36,7 - Signal 7-5,3470,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,NEW UTRECHT AVE,11219,4 - Brooklyn,1,NA,NA,NA,NA,NA,NA,NA,40.6331944,-73.995162,NA,NA,NA,NA,NA,NA,2015
59215760,481,111 - Building fire,11/30/2015 23:54,11/30/2015 23:58,6,12/1/2015 0:50,7 - Signal 7-5,3359,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 17 ST,10003,1 - Manhattan,5th floor deck,NA,NA,5,1 - Confined to object of origin,N - None present,N - None Present,0,40.7355362,-73.986602,NA,NA,NA,NA,NA,NA,2015
59218020,7323,111 - Building fire,12/1/2015 15:58,12/1/2015 16:00,12,12/1/2015 18:13,7 - Signal 7-5,8141,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,52 ST,11377,5 - Queens,NA,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.7458762,-73.9121398,NA,NA,NA,NA,NA,NA,2015
59218319,145,112 - Fires in structure other than in a building,12/1/2015 17:18,12/1/2015 17:24,9,12/1/2015 19:46,7 - Signal 7-5,8883,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Residential/Multihousing,WORTH ST,10007,1 - Manhattan,-,NA,NA,NA,NA,NA,NA,NA,40.7153934,-74.0026315,NA,NA,NA,NA,NA,NA,2015
59218621,384,324 - Motor vehicle accident with no injuries.,12/1/2015 18:43,12/1/2015 18:45,12,12/1/2015 22:05,7 - Signal 7-5,12125,45 - Remove hazard,NA,NA,Residential/Multihousing,BROADWAY,10310,3 - Staten Island,1st,No,NA,NA,NA,NA,NA,NA,40.6321887,-74.1167513,NA,NA,NA,NA,NA,NA,2015
59219451,1726,111 - Building fire,12/1/2015 23:18,12/1/2015 23:21,12,12/2/2015 1:02,7 - Signal 7-5,6247,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,PENNSYLVANIA AVE,11207,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6580404,-73.8901334,NA,NA,NA,NA,NA,NA,2015
59220508,3928,111 - Building fire,12/2/2015 9:33,12/2/2015 9:37,10,12/2/2015 11:39,7 - Signal 7-5,7590,11 - Extinguishment by fire service personnel,"10 - Fire control or extinguishment, other","112 - Stretch 1 3/4  line, extinguish fire",Residential/Multihousing,MOSHOLU AVE,10471,2 - Bronx,3,NA,NA,3,2 - Confined to room of origin,1 - Present,N - None Present,0,40.9055337,-73.9002214,NA,NA,NA,NA,NA,NA,2015
59220900,614,412 - Gas leak (natural gas or LPG),12/2/2015 11:49,12/2/2015 11:56,6,12/2/2015 13:04,7 - Signal 7-5,4512,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,Commercial/Others,S OXFORD ST,11217,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6866044,-73.973511,NA,NA,NA,NA,NA,NA,2015
59221059,4801,"100 - Fire, other",12/2/2015 12:51,12/2/2015 12:54,6,12/2/2015 13:30,7 - Signal 7-5,2324,11 - Extinguishment by fire service personnel,215 - Check for extension,51 - Ventilate,Commercial/Others,169 ST,11432,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7140602,-73.7947411,NA,NA,NA,NA,NA,NA,2015
59221084,8637,111 - Building fire,12/2/2015 12:59,12/2/2015 13:07,9,12/2/2015 14:24,7 - Signal 7-5,5099,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BEDELL ST,11434,5 - Queens,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.6786643,-73.7717716,NA,NA,NA,NA,NA,NA,2015
59221516,2181,111 - Building fire,12/2/2015 15:13,12/2/2015 15:16,9,12/2/2015 16:15,7 - Signal 7-5,3755,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 98 ST,11236,4 - Brooklyn,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6493774,-73.9055537,NA,NA,NA,NA,NA,NA,2015
59221555,2308,111 - Building fire,12/2/2015 15:24,12/2/2015 15:29,12,12/2/2015 16:30,7 - Signal 7-5,3922,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,CHURCH AVE,11203,4 - Brooklyn,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.6516145,-73.9333061,NA,NA,NA,NA,NA,NA,2015
59221713,8902,352 - Extrication of victim(s) from vehicle,12/2/2015 16:04,12/2/2015 16:10,7,12/2/2015 17:01,7 - Signal 7-5,3392,"23 - Extricate, disentangle",31 - Provide first aid & check for injuries,78 - Control traffic,Commercial/Others,S/B CROSS BRONX EXPY,10465,2 - Bronx,NA,NA,NA,NA,NA,NA,NA,NA,40.824283,-73.8242494,NA,NA,NA,NA,NA,NA,2015
59221898,928,111 - Building fire,12/2/2015 16:42,12/2/2015 16:47,8,12/2/2015 18:13,7 - Signal 7-5,5430,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,8 AVE,10019,1 - Manhattan,BSMNT,NA,1,1,2 - Confined to room of origin,1 - Present,N - None Present,1,40.7581251,-73.9891415,NA,NA,NA,NA,NA,NA,2015
59221955,3198,111 - Building fire,12/2/2015 16:51,12/2/2015 16:55,12,12/2/2015 19:40,7 - Signal 7-5,10182,11 - Extinguishment by fire service personnel,21 - Search,216 - Checked exposures,Residential/Multihousing,E 183 ST,99999,2 - Bronx,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8551175,-73.892836,NA,NA,NA,NA,NA,NA,2015
59223132,696,111 - Building fire,12/2/2015 23:27,12/2/2015 23:31,18,12/3/2015 1:24,7 - Signal 7-5,7024,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,W 32 ST,10016,1 - Manhattan,2,NA,NA,2,3 - Confined to floor of origin,1 - Present,1 - Present,1,40.7454534,-73.9814397,NA,NA,NA,NA,NA,NA,2015
59223428,5532,111 - Building fire,12/3/2015 3:49,12/3/2015 3:54,12,12/3/2015 5:20,7 - Signal 7-5,5447,11 - Extinguishment by fire service personnel,21 - Search,12 - Salvage & overhaul,Residential/Multihousing,VANDERVEER ST,11427,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7253112,-73.7496537,NA,NA,NA,NA,NA,NA,2015
59223877,4985,111 - Building fire,12/3/2015 7:51,12/3/2015 7:55,17,12/3/2015 11:45,7 - Signal 7-5,14094,11 - Extinguishment by fire service personnel,"112 - Stretch 1 3/4  line, extinguish fire","113 - Stretch 2 1/2  line, extinguish fire",Residential/Multihousing,MOSHOLU AVE,10471,2 - Bronx,attic,NA,NA,3,3 - Confined to floor of origin,N - None present,N - None Present,0,40.9055337,-73.9002214,NA,NA,NA,NA,NA,NA,2015
59223951,1317,"100 - Fire, other",12/3/2015 8:10,12/3/2015 8:15,7,12/3/2015 11:07,7 - Signal 7-5,10584,"112 - Stretch 1 3/4  line, extinguish fire",NA,NA,Commercial/Others,2 AVE,10029,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.790998,-73.9421653,NA,NA,NA,NA,NA,NA,2015
59224358,619,111 - Building fire,12/3/2015 10:15,12/3/2015 10:18,6,12/3/2015 11:01,7 - Signal 7-5,2775,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,WHITE ST,10305,3 - Staten Island,2,NA,NA,2,2 - Confined to room of origin,1 - Present,1 - Present,0,40.6123951,-74.0659469,NA,NA,NA,NA,NA,NA,2015
59224956,729,"100 - Fire, other",12/3/2015 13:43,12/3/2015 13:47,8,12/3/2015 15:10,7 - Signal 7-5,5223,"10 - Fire control or extinguishment, other",NA,NA,Commercial/Others,W 36 ST,10018,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.753474,-73.992528,NA,NA,NA,NA,NA,NA,2015
59227181,851,111 - Building fire,12/4/2015 2:42,12/4/2015 2:45,11,12/4/2015 3:44,7 - Signal 7-5,3710,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 49 ST,10019,1 - Manhattan,NA,NA,1,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.7628658,-73.9894109,NA,NA,NA,NA,NA,NA,2015
59227689,2571,111 - Building fire,12/4/2015 8:08,12/4/2015 8:12,11,12/4/2015 10:35,7 - Signal 7-5,8848,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,14 AVE,11219,4 - Brooklyn,NA,NA,NA,1,2 - Confined to room of origin,1 - Present,N - None Present,0,40.630336,-73.993413,NA,NA,NA,NA,NA,NA,2015
59228339,7794,111 - Building fire,12/4/2015 11:01,12/4/2015 11:05,12,12/4/2015 12:54,7 - Signal 7-5,6773,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,56 PL,11377,5 - Queens,b,NA,1,1,2 - Confined to room of origin,1 - Present,N - None Present,0,40.760446,-73.9050667,NA,NA,NA,NA,NA,NA,2015
59229501,5783,112 - Fires in structure other than in a building,12/4/2015 16:34,12/4/2015 16:36,6,12/4/2015 18:30,7 - Signal 7-5,6968,53 - Evacuate area,55 - Establish safe area,11 - Extinguishment by fire service personnel,Commercial/Others,221 ST,11413,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.6793184,-73.7478869,NA,NA,NA,NA,NA,NA,2015
59229976,949,111 - Building fire,12/4/2015 18:23,12/4/2015 18:26,11,12/4/2015 19:17,7 - Signal 7-5,3241,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E 61 ST,10021,1 - Manhattan,1,NA,NA,1,1 - Confined to object of origin,N - None present,1 - Present,0,40.762801,-73.965671,NA,NA,NA,NA,NA,NA,2015
59230058,1035,111 - Building fire,12/4/2015 18:50,12/4/2015 18:53,11,12/4/2015 19:51,7 - Signal 7-5,3646,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,KINGSTON AVE,11213,4 - Brooklyn,1,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6720828,-73.9419418,NA,NA,NA,NA,NA,NA,2015
59230860,4826,112 - Fires in structure other than in a building,12/4/2015 23:27,12/4/2015 23:30,6,12/5/2015 0:32,7 - Signal 7-5,3904,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,108 DR,11433,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.69691,-73.78701,NA,NA,NA,NA,NA,NA,2015
59230949,7414,111 - Building fire,12/4/2015 23:55,12/5/2015 0:00,11,12/5/2015 0:59,7 - Signal 7-5,3839,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,BROADWAY,11103,5 - Queens,NA,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.7593502,-73.9198034,NA,NA,NA,NA,NA,NA,2015
59231026,1936,"118 - Trash or rubbish fire, contained",12/5/2015 0:34,12/5/2015 0:38,10,12/5/2015 1:17,7 - Signal 7-5,2536,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,STANLEY AVE,11208,4 - Brooklyn,1,NA,NA,NA,NA,NA,NA,NA,40.6622426,-73.8771981,NA,NA,NA,NA,NA,NA,2015
59231650,1096,111 - Building fire,12/5/2015 7:11,12/5/2015 7:15,11,12/5/2015 8:43,7 - Signal 7-5,5564,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,N RAILROAD AVE,10305,3 - Staten Island,BSMNT,NA,1,0,3 - Confined to floor of origin,N - None present,N - None Present,0,40.5914496,-74.0929217,NA,NA,NA,NA,NA,NA,2015
59232285,1670,"117 - Commercial Compactor fire, confined to rubbish",12/5/2015 11:34,12/5/2015 11:40,5,12/5/2015 13:38,7 - Signal 7-5,7413,11 - Extinguishment by fire service personnel,51 - Ventilate,NA,Residential/Multihousing,DOUGLASS BLVD,10039,1 - Manhattan,Basement,NA,NA,NA,NA,NA,NA,NA,40.8272518,-73.9386949,NA,NA,NA,NA,NA,NA,2015
59232711,996,"117 - Commercial Compactor fire, confined to rubbish",12/5/2015 13:21,12/5/2015 13:23,8,12/5/2015 14:20,7 - Signal 7-5,3578,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BRABANT ST,10303,3 - Staten Island,5,NA,NA,NA,NA,NA,NA,NA,40.6316969,-74.1622558,NA,NA,NA,NA,NA,NA,2015
59232945,2139,111 - Building fire,12/5/2015 14:37,12/5/2015 14:40,21,12/5/2015 16:18,7 - Signal 7-5,6019,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 137 ST,10454,2 - Bronx,7,NA,NA,7,2 - Confined to room of origin,1 - Present,1 - Present,1,40.806408,-73.9186323,NA,NA,NA,NA,NA,NA,2015
59233190,9407,111 - Building fire,12/5/2015 15:57,12/5/2015 16:01,12,12/5/2015 18:26,7 - Signal 7-5,8899,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,COLLEGE POINT BLVD,11355,5 - Queens,2 floor,NA,NA,2,4 - Confined to building of origin,1 - Present,N - None Present,0,40.7500842,-73.8352436,NA,NA,NA,NA,NA,NA,2015
59233915,1870,111 - Building fire,12/5/2015 19:08,12/5/2015 19:10,11,12/5/2015 20:39,7 - Signal 7-5,5448,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LORING AVE,11208,4 - Brooklyn,7,NA,NA,7,2 - Confined to room of origin,N - None present,N - None Present,0,40.6675125,-73.8642554,NA,NA,NA,NA,NA,NA,2015
59234650,768,111 - Building fire,12/5/2015 22:59,12/5/2015 23:01,5,12/5/2015 23:28,7 - Signal 7-5,1762,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GROVE ST,11221,4 - Brooklyn,3,NA,NA,3,1 - Confined to object of origin,N - None present,N - None Present,0,40.6928842,-73.9210812,NA,NA,NA,NA,NA,NA,2015
59235121,3105,111 - Building fire,12/6/2015 2:31,12/6/2015 2:35,14,12/6/2015 4:26,7 - Signal 7-5,6892,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 41 ST,11234,4 - Brooklyn,NA,NA,NA,6,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.6237545,-73.9341323,NA,NA,NA,NA,NA,NA,2015
59235366,4465,111 - Building fire,12/6/2015 5:47,12/6/2015 5:50,15,12/6/2015 9:00,7 - Signal 7-5,11598,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,MAIN ST,11354,5 - Queens,2nd,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.7608224,-73.8307509,NA,NA,NA,NA,NA,NA,2015
59235804,2509,111 - Building fire,12/6/2015 10:03,12/6/2015 10:06,12,12/6/2015 11:41,7 - Signal 7-5,5882,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 5 ST,11218,4 - Brooklyn,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.643152,-73.975467,NA,NA,NA,NA,NA,NA,2015
59235869,848,111 - Building fire,12/6/2015 10:22,12/6/2015 10:25,17,12/6/2015 12:50,7 - Signal 7-5,8895,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,W 49 ST,10019,1 - Manhattan,NA,NA,1,0,2 - Confined to room of origin,1 - Present,1 - Present,1,40.7628658,-73.9894109,NA,NA,NA,NA,NA,NA,2015
59236095,3620,111 - Building fire,12/6/2015 12:00,12/6/2015 12:04,10,12/6/2015 13:36,7 - Signal 7-5,5706,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BRIGHTON 11 ST,11235,4 - Brooklyn,1,NA,NA,1,1 - Confined to object of origin,1 - Present,N - None Present,0,40.580222,-73.957523,NA,NA,NA,NA,NA,NA,2015
59237667,296,111 - Building fire,12/6/2015 19:47,12/6/2015 19:49,12,12/6/2015 21:38,7 - Signal 7-5,6678,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,TARGEE ST,10304,3 - Staten Island,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6127252,-74.0850018,NA,NA,NA,NA,NA,NA,2015
59238350,9354,111 - Building fire,12/7/2015 0:44,12/7/2015 0:50,10,12/7/2015 1:57,7 - Signal 7-5,4352,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,32 AVE,11369,5 - Queens,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.7588061,-73.872541,NA,NA,NA,NA,NA,NA,2015
59238493,1529,111 - Building fire,12/7/2015 3:10,12/7/2015 3:14,13,12/7/2015 4:01,7 - Signal 7-5,3093,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 10 ST,11218,4 - Brooklyn,2,NA,NA,2,1 - Confined to object of origin,1 - Present,N - None Present,0,40.6474779,-73.9704907,NA,NA,NA,NA,NA,NA,2015
59238951,2267,111 - Building fire,12/7/2015 7:25,12/7/2015 7:28,14,12/7/2015 10:42,7 - Signal 7-5,11835,11 - Extinguishment by fire service personnel,21 - Search,215 - Check for extension,Residential/Multihousing,MELROSE AVE,10455,2 - Bronx,4,NA,NA,4,2 - Confined to room of origin,N - None present,N - None Present,0,40.8182385,-73.9168002,NA,NA,NA,NA,NA,NA,2015
59240149,7575,111 - Building fire,12/7/2015 13:47,12/7/2015 13:50,12,12/7/2015 16:01,7 - Signal 7-5,8059,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,24 ST,11105,5 - Queens,4,NA,NA,4,2 - Confined to room of origin,N - None present,N - None Present,0,40.7792665,-73.9151287,NA,NA,NA,NA,NA,NA,2015
59240585,1036,"100 - Fire, other",12/7/2015 15:49,12/7/2015 15:54,5,12/7/2015 16:46,7 - Signal 7-5,3408,"10 - Fire control or extinguishment, other",NA,NA,Residential/Multihousing,BEACH 3 ST,11691,5 - Queens,3,NA,NA,NA,NA,NA,NA,NA,40.5959518,-73.7389265,NA,NA,NA,NA,NA,NA,2015
59240864,2769,111 - Building fire,12/7/2015 17:04,12/7/2015 17:07,7,12/7/2015 18:35,7 - Signal 7-5,5460,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MORRIS AVE,10457,2 - Bronx,NA,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.8421837,-73.9096429,NA,NA,NA,NA,NA,NA,2015
59241369,1661,111 - Building fire,12/7/2015 19:14,12/7/2015 19:17,11,12/7/2015 21:06,7 - Signal 7-5,6755,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,AMBOY ST,11212,4 - Brooklyn,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.6620054,-73.9126937,NA,NA,NA,NA,NA,NA,2015
59241488,2727,111 - Building fire,12/7/2015 19:50,12/7/2015 19:54,13,12/7/2015 20:52,7 - Signal 7-5,3716,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,FREEMAN ST,10459,2 - Bronx,basement apartmennt,NA,1,0,2 - Confined to room of origin,N - None present,N - None Present,0,40.8301514,-73.8918607,NA,NA,NA,NA,NA,NA,2015
59241606,126,"117 - Commercial Compactor fire, confined to rubbish",12/7/2015 20:20,12/7/2015 20:24,6,12/7/2015 21:24,7 - Signal 7-5,3839,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CATHERINE SLIP,10002,1 - Manhattan,-,NA,NA,NA,NA,NA,NA,NA,40.7096559,-73.9963521,NA,NA,NA,NA,NA,NA,2015
59241942,952,461 - Building or structure weakened or collapsed,12/7/2015 21:55,12/7/2015 21:59,22,12/8/2015 2:29,7 - Signal 7-5,16442,55 - Establish safe area,77 - Control crowd,82 - Notify other agencies.,Residential/Multihousing,E 64 ST,10021,1 - Manhattan,35,NA,NA,NA,NA,NA,NA,NA,40.7646896,-73.9643068,NA,NA,NA,NA,NA,NA,2015
59242124,2787,111 - Building fire,12/7/2015 22:52,12/7/2015 22:55,12,12/8/2015 0:23,7 - Signal 7-5,5435,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,66 ST,11219,4 - Brooklyn,Basement,NA,1,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.626711,-74.00435,NA,NA,NA,NA,NA,NA,2015
59242731,2359,"100 - Fire, other",12/8/2015 6:54,12/8/2015 6:58,5,12/8/2015 7:31,7 - Signal 7-5,2226,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,RALPH AVE,11234,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6287633,-73.9182572,NA,NA,NA,NA,NA,NA,2015
59243135,2383,111 - Building fire,12/8/2015 9:14,12/8/2015 9:18,12,12/8/2015 12:09,7 - Signal 7-5,10485,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 83 ST,11236,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.6368996,-73.9110521,NA,NA,NA,NA,NA,NA,2015
59243192,1531,111 - Building fire,12/8/2015 9:31,12/8/2015 9:34,14,12/8/2015 13:14,7 - Signal 7-5,13362,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 131 ST,10027,1 - Manhattan,1,NA,NA,1,2 - Confined to room of origin,1 - Present,N - None Present,0,40.815846,-73.952868,NA,NA,NA,NA,NA,NA,2015
